,0,1
0,raise,5.82900502464596
1,slate,5.801509236183224
2,trace,5.793675031822458
3,crate,5.7833745612525025
4,irate,5.776628594884243
5,arise,5.769495246432217
6,stare,5.750954778237815
7,least,5.719836084085704
8,snare,5.712636559146142
9,alert,5.7053603456439
10,crane,5.704340661087112
11,arose,5.699099138871179
12,saner,5.695460265244923
13,stale,5.682454250486184
14,alter,5.675143696661934
15,react,5.6702147699779095
16,later,5.668684892692024
17,leant,5.6614935262667885
18,trade,5.643732499787794
19,learn,5.621849767324544
20,roast,5.617323603630824
21,cater,5.612864013908411
22,trice,5.598940751163919
23,heart,5.5845201984498525
24,parse,5.579382065182658
25,scare,5.571926322096086
26,aisle,5.568869371787494
27,saute,5.568138293827783
28,alone,5.56766887619162
29,alien,5.55711256548841
30,grate,5.553138579215765
31,store,5.551614672906636
32,share,5.548781603582651
33,trail,5.535685283893478
34,teary,5.531919965702466
35,train,5.522221444509484
36,caste,5.517158778173036
37,snore,5.517047427701697
38,siren,5.516846930182412
39,atone,5.512717841377142
40,dealt,5.512029965494446
41,rinse,5.511544173363609
42,scale,5.508396549042392
43,plate,5.501542578605792
44,renal,5.496333275229753
45,spare,5.492903776207729
46,saint,5.490661504740419
47,glare,5.488935076165079
48,trial,5.486092509730406
49,slice,5.481682375406478
50,lance,5.477367351181576
51,shale,5.477246605019337
52,solar,5.475563790101031
53,taper,5.472480611824373
54,pearl,5.471616382889182
55,crone,5.4713907405640505
56,slant,5.470325968674346
57,clear,5.470111940877331
58,stair,5.469626087184726
59,stole,5.457754428485395
60,sonar,5.45760623872102
61,tenor,5.456626757952691
62,hater,5.447501299894031
63,route,5.447058083382799
64,blare,5.439814087472392
65,plane,5.437541626048768
66,cleat,5.435136430565316
67,tread,5.433536910737961
68,canoe,5.428377893060816
69,tripe,5.425594081037877
70,paler,5.424958997710145
71,rouse,5.424283796978165
72,tried,5.423238059604417
73,large,5.415272393194047
74,sauce,5.411810248888572
75,crest,5.411466678357561
76,steal,5.41119024628623
77,loser,5.411059972022761
78,tamer,5.408298923547875
79,suite,5.40627258999012
80,shire,5.402529708975697
81,great,5.395357967906666
82,stone,5.394700273076744
83,leapt,5.39094474919974
84,noise,5.389912127099259
85,earth,5.38871102515135
86,truce,5.384337543060337
87,trope,5.381843410679587
88,close,5.380770666285778
89,shear,5.379827201727949
90,grace,5.376241810394829
91,horse,5.375805255872766
92,lapse,5.37564112854785
93,table,5.374267266485309
94,adore,5.372616792064145
95,score,5.369244014627544
96,cause,5.367401937082675
97,paste,5.366091114587474
98,aider,5.36429401546822
99,lathe,5.359339075338911
100,shore,5.358802090762651
101,yeast,5.358429356149602
102,slain,5.356593077337145
103,coast,5.356321877752728
104,drone,5.352090615742542
105,liner,5.351794644923842
106,place,5.34817953233309
107,clone,5.346767790622907
108,brace,5.345791829085024
109,risen,5.343199765399252
110,meant,5.342977929558718
111,leash,5.34264193074465
112,haste,5.341519059726219
113,beast,5.337237852822911
114,satin,5.335649141104328
115,range,5.334540958476549
116,cairn,5.332611963345245
117,flare,5.332200094547074
118,layer,5.331427417287164
119,prone,5.330049939316423
120,realm,5.329545354489292
121,yearn,5.3293342993975035
122,prose,5.3283785445415806
123,snarl,5.3260548146165
124,spire,5.324754787240979
125,urine,5.3182249270490285
126,louse,5.317714194642631
127,resin,5.316890539316744
128,pleat,5.316261612278633
129,stern,5.312930471314059
130,cadet,5.312718922939863
131,early,5.3126249215868855
132,drape,5.312198417830826
133,carol,5.310683129762489
134,since,5.310228961308145
135,slide,5.309445909029866
136,spear,5.307357868774671
137,lager,5.307001273988719
138,plier,5.306869621665017
139,tribe,5.305142267483587
140,panel,5.3024520136618305
141,ratio,5.302224824990294
142,inert,5.300939704825889
143,triad,5.30072087780031
144,snort,5.300544012049809
145,trash,5.298999819243026
146,enact,5.298486887659524
147,caper,5.295757271671618
148,baler,5.295258527212962
149,coral,5.293881258803432
150,clean,5.2927842787204105
151,tonal,5.292446786904489
152,curse,5.288164205572716
153,merit,5.288076820388866
154,stage,5.286635756230168
155,snail,5.286289604272203
156,arson,5.283886694690032
157,price,5.282460366875757
158,reach,5.280284973137305
159,relay,5.279411219070861
160,talon,5.279110844360967
161,spore,5.277710786842273
162,cedar,5.2775630512912795
163,their,5.2775224965684675
164,salon,5.275586603749565
165,heist,5.274621714523182
166,nurse,5.270925510666015
167,laden,5.269260225755693
168,petal,5.2628560092717525
169,poise,5.261883108452631
170,inter,5.254510278138261
171,dance,5.253946884693946
172,safer,5.253657737517315
173,space,5.252482941031363
174,cruel,5.252231360288033
175,feast,5.249985143306518
176,inlet,5.24895154724359
177,ramen,5.247985180302215
178,baste,5.246738496758545
179,those,5.246686452042959
180,spite,5.246613961872452
181,sedan,5.246394951664964
182,stain,5.245558740538383
183,peril,5.2422071057652735
184,tapir,5.241761501539757
185,smear,5.240972571140391
186,slime,5.240767452330916
187,teach,5.240709300351846
188,chase,5.240614874928348
189,pause,5.240088819767281
190,stein,5.239358447262089
191,tilde,5.238214343501428
192,cried,5.23737523336277
193,shine,5.236120325065723
194,slope,5.235900822698099
195,grade,5.233570588589201
196,outer,5.232056006093602
197,haute,5.228841756942213
198,islet,5.227077234986014
199,heard,5.225416441936323
200,trend,5.224675453115977
201,shalt,5.2239283964176035
202,water,5.222664570846956
203,utile,5.221312162746611
204,false,5.220762274415766
205,farce,5.220221033476363
206,eclat,5.219881603564398
207,brine,5.219306186775098
208,plait,5.2186471045732175
209,onset,5.218460800501997
210,grant,5.2165738410808
211,drain,5.215896958124191
212,borne,5.215682007743612
213,droit,5.215586855105531
214,shone,5.21548987959439
215,satyr,5.215051042226636
216,scone,5.212657728711314
217,agile,5.212550611197263
218,taker,5.210074809661607
219,regal,5.2095632231082964
220,grape,5.205348101041936
221,poser,5.2034194013512565
222,artsy,5.203377131442051
223,chore,5.203265700544552
224,penal,5.203082815634803
225,cable,5.2021942633081135
226,smart,5.20048671448493
227,tiger,5.199661408633345
228,anode,5.199176192738148
229,timer,5.198716469202644
230,afire,5.197660930881833
231,remit,5.19528696967376
232,spiel,5.1927506763987825
233,write,5.190118984816477
234,crime,5.189138993722554
235,scant,5.187889993954493
236,acute,5.1847893102640015
237,bleat,5.182767726045256
238,diner,5.181646653579844
239,argue,5.179464206496012
240,metal,5.177162977760905
241,hotel,5.176999171839214
242,forte,5.175870268380442
243,polar,5.175819576938321
244,skate,5.171519719345514
245,smite,5.170808292933527
246,smile,5.170477008736794
247,rainy,5.16860647623851
248,paint,5.1684421704022245
249,slept,5.166590170292883
250,leach,5.165689926522792
251,delta,5.164013480014022
252,cutie,5.162712727679098
253,chart,5.1622348223147565
254,anger,5.161586276793431
255,sober,5.160419036640528
256,plant,5.159656522586154
257,shade,5.159006555184091
258,wrote,5.158750820057399
259,relic,5.154918831888324
260,purse,5.154313410304971
261,spine,5.154153772197897
262,slave,5.152627129505482
263,salty,5.151007854284726
264,camel,5.149905127824175
265,phase,5.148006750010026
266,grail,5.147144168546076
267,snide,5.1452573022673995
268,aside,5.145149789900764
269,loath,5.1429719167400005
270,shirt,5.14284827775268
271,feral,5.142739918792382
272,shape,5.142151542516537
273,lithe,5.1418645654438215
274,alike,5.1416458231453745
275,actor,5.1413310121714675
276,court,5.140945659590988
277,anime,5.140891856715388
278,angle,5.14061512182736
279,stead,5.1393217098772
280,payer,5.13845664211388
281,cream,5.1370382435983775
282,ready,5.136311180971771
283,snipe,5.135552132643334
284,short,5.135096693750989
285,prune,5.134928685423294
286,heron,5.132789806056131
287,nicer,5.13140351805535
288,worse,5.1301370753681885
289,older,5.1290417872393705
290,stray,5.128930851006726
291,crave,5.128798586574213
292,pride,5.128050572402394
293,cheat,5.127184304876608
294,recut,5.1265428630143335
295,crept,5.126178386920728
296,death,5.125368283501624
297,acorn,5.12191769722315
298,glade,5.121549342064974
299,stake,5.121469300177592
300,smote,5.1214356549665565
301,scent,5.120949174676842
302,goner,5.120150986036292
303,spelt,5.1191359348272405
304,waste,5.118884970127966
305,salve,5.117236961066345
306,beard,5.11450610128648
307,unite,5.114082922596479
308,motel,5.110488204623151
309,miser,5.109360817173308
310,print,5.108706130196401
311,pried,5.107794218030973
312,boast,5.107461785308084
313,cider,5.105983844017301
314,after,5.105274828322327
315,carve,5.101264088836161
316,brute,5.10093587193935
317,ripen,5.100848451650968
318,drake,5.099552404907458
319,style,5.096239546823119
320,spade,5.095674285246526
321,snake,5.0952947012503556
322,gloat,5.094722172899774
323,swear,5.094435551986194
324,molar,5.0939778031831136
325,surge,5.093872757958106
326,valet,5.093597525884625
327,chair,5.093341319769966
328,grain,5.093289711416862
329,lunar,5.091583913501169
330,recap,5.090356480129081
331,shame,5.089401961407668
332,roach,5.087834532931438
333,blast,5.086786730034554
334,sepia,5.0859903020213935
335,barge,5.0846253331668025
336,spice,5.083907353062559
337,metro,5.08348228581876
338,harem,5.082786868793764
339,crust,5.082532331192599
340,horde,5.08147629084425
341,crash,5.079957272003552
342,trove,5.0798486549904025
343,angel,5.076885755301642
344,blade,5.076025882208181
345,swore,5.075002266908312
346,miner,5.074822995448561
347,reign,5.074620120111155
348,royal,5.0736436284733415
349,glean,5.072645118715033
350,nadir,5.072418451319362
351,moral,5.071314747036949
352,super,5.07121524170713
353,sport,5.0705555693590885
354,singe,5.066382028216323
355,shoal,5.065373968283343
356,rouge,5.063625621772137
357,strap,5.063189833513929
358,groan,5.062497682808909
359,brain,5.060999715594716
360,wrest,5.059323654239599
361,house,5.059034234112526
362,agent,5.057913080022279
363,decal,5.056423543584808
364,hoist,5.055176242787553
365,email,5.055155942375871
366,flier,5.053469128515599
367,gayer,5.053328453312957
368,spent,5.052867362202984
369,untie,5.052495052272868
370,smelt,5.051714352931501
371,abort,5.050500058772154
372,bloat,5.048802249900472
373,plain,5.048610533352913
374,copse,5.047320869842229
375,staid,5.047047600955647
376,maple,5.04658090924835
377,avert,5.046249250921307
378,giant,5.0445786927452465
379,crude,5.044526755947518
380,splat,5.044151100759204
381,rifle,5.041937668424142
382,prime,5.04189969914249
383,unset,5.040647687496052
384,pulse,5.03981887736104
385,sweat,5.038979711839856
386,alive,5.0387160317402016
387,chose,5.038699204268415
388,serif,5.037522785793771
389,manor,5.03667802994051
390,rayon,5.035761323475992
391,refit,5.03535562600279
392,erupt,5.034704839090921
393,steam,5.034471668730734
394,taken,5.033381899261022
395,ulcer,5.033003332857428
396,stave,5.030789713944117
397,tower,5.030345542843524
398,comet,5.0294637544577805
399,fetal,5.029231148199919
400,tidal,5.029180124775
401,gruel,5.027539173993637
402,sower,5.026858537188771
403,mealy,5.025269126503388
404,facet,5.0230077971095515
405,frame,5.022967500767003
406,repay,5.022905984189229
407,filet,5.022093646485538
408,tease,5.019491817521661
409,force,5.019332296918825
410,rogue,5.018332920476583
411,dairy,5.017117502639864
412,adorn,5.0165126691374935
413,guile,5.016168713543354
414,debar,5.014868877073133
415,bathe,5.013411825836613
416,radio,5.0125428467789686
417,dream,5.011962622998387
418,retch,5.011928580723331
419,hoard,5.011313840839299
420,torus,5.0110717734404675
421,gripe,5.010695032609421
422,thorn,5.010652950476592
423,stand,5.0097191860886205
424,skier,5.009547318344224
425,meaty,5.006939296865209
426,gamer,5.006880136247766
427,raven,5.006730165055076
428,credo,5.002815886261508
429,amuse,5.002348416476746
430,craft,5.002276436976195
431,dirge,5.002077943046798
432,opera,5.0014397529246795
433,moist,5.001210288504903
434,cameo,5.001140658226138
435,other,5.0011253537546585
436,story,5.001123735452085
437,erase,5.000547313560981
438,decor,5.000031406966218
439,labor,4.999726166214716
440,idler,4.999466935353388
441,flair,4.999203666000111
442,frail,4.998863905257276
443,bride,4.998776788410156
444,snout,4.998759315578092
445,point,4.998577970453686
446,olden,4.998023051201939
447,diary,4.996893883171708
448,pecan,4.996674490965389
449,tardy,4.996506911249125
450,bread,4.994055491230073
451,party,4.9938343110721695
452,sloth,4.9934112045193375
453,chant,4.993184995506948
454,plied,4.993154424018105
455,baron,4.993075809977496
456,pedal,4.992148922023087
457,trawl,4.991728313808154
458,ultra,4.990992883535524
459,mouse,4.9895511722487145
460,delay,4.988883416228426
461,ocean,4.986139258321107
462,waist,4.98551669629592
463,scary,4.983065428287034
464,blame,4.98111770018188
465,grope,4.980791415724909
466,hairy,4.978898432131537
467,tuber,4.978135791043817
468,solid,4.978133545149714
469,scorn,4.978004600576356
470,spilt,4.9778584369071766
471,filer,4.977488153527719
472,matey,4.976619554017893
473,shorn,4.976585766434551
474,opine,4.976482918020425
475,shied,4.976002207479006
476,boule,4.975731866326858
477,rivet,4.97568562501246
478,guise,4.975302383664051
479,apron,4.974616575671123
480,clout,4.9722451581955385
481,weary,4.969964696356023
482,daunt,4.969654790522109
483,creak,4.96680103604928
484,noble,4.966531141232518
485,ashen,4.966521925479691
486,ounce,4.966256876338295
487,ranch,4.965175030234838
488,clash,4.963912916272945
489,plead,4.9633237506993515
490,grime,4.962123035445376
491,bluer,4.961461838994836
492,serum,4.960887501702932
493,pesto,4.960188572756137
494,shard,4.957456197701934
495,lease,4.9572647621437005
496,brake,4.955835379187293
497,ankle,4.952784817214098
498,ideal,4.952525904873595
499,twine,4.952004802001351
500,faint,4.948436609476579
501,swine,4.946568958847501
502,posit,4.945155232956162
503,torch,4.945028626994763
504,slang,4.944349853295597
505,naive,4.943949556008094
506,count,4.943220870545126
507,towel,4.942324639095887
508,probe,4.9397172633000785
509,entry,4.938831232551184
510,treat,4.938320057574621
511,broil,4.937436302963218
512,haunt,4.936048697242785
513,pilot,4.935445517979477
514,sugar,4.934985636630326
515,organ,4.932998346246633
516,float,4.932941607265601
517,rebut,4.931724651350375
518,cigar,4.930740840947982
519,solve,4.930217327187884
520,choir,4.929515634119403
521,north,4.929514659727832
522,elate,4.928975826463795
523,scope,4.928791330577423
524,whale,4.928371888978138
525,ridge,4.927657178731729
526,clasp,4.927638229051822
527,orbit,4.927578502403136
528,finer,4.92734558435846
529,frost,4.927023242303922
530,trite,4.926850686570795
531,crony,4.926420345363266
532,wiser,4.92628213309005
533,strip,4.925962081876682
534,nosey,4.925181755389852
535,abuse,4.925048163028163
536,peach,4.922449614154921
537,voter,4.92242282363862
538,shake,4.921647569920774
539,terse,4.92126961551933
540,patio,4.920806471316112
541,irony,4.920263719230876
542,cargo,4.920016575796426
543,ascot,4.919381146814765
544,daily,4.918874810361317
545,wrist,4.918697529392134
546,phone,4.918674457785737
547,intro,4.918467927572139
548,prude,4.917745976987963
549,chest,4.91711903553715
550,groin,4.916998478958948
551,lower,4.9158161100291045
552,glide,4.913426945353959
553,track,4.912303199074219
554,deity,4.911955107030345
555,front,4.911392363645225
556,split,4.911370843314266
557,truly,4.909413452143536
558,scaly,4.909407968681017
559,marsh,4.907979579907461
560,medal,4.907304719231271
561,melon,4.907185146153234
562,stark,4.907178555366708
563,grout,4.906777748323664
564,clued,4.905768632473026
565,worst,4.905632124905134
566,savor,4.905225341154956
567,setup,4.904939750058352
568,board,4.9046034587666485
569,octal,4.903989089476412
570,scour,4.90348346892945
571,corny,4.9033802449739055
572,craze,4.902204743781843
573,ovate,4.901837056703888
574,eater,4.901056618938462
575,piano,4.900909356210098
576,align,4.900787780637284
577,mince,4.900456081649539
578,aloft,4.900309482221204
579,grave,4.899746315042695
580,sharp,4.8996763138059505
581,tonic,4.899532309246953
582,first,4.898032630691687
583,stoke,4.897358835517529
584,spied,4.8972392016923
585,acrid,4.896436822765751
586,ample,4.8935692187455695
587,sonic,4.892694762430849
588,suave,4.892429884338338
589,daisy,4.891598964763917
590,guest,4.89050352736454
591,flirt,4.890200183700729
592,coupe,4.887556135897873
593,tramp,4.887314390484143
594,mange,4.886696112369579
595,homer,4.885970776943734
596,bagel,4.88590142342646
597,steak,4.883275624543987
598,braid,4.8831672531901384
599,nasty,4.88259197810602
600,adept,4.88132511439193
601,chute,4.879384691298478
602,latch,4.879205657168801
603,grand,4.8785117011037515
604,sadly,4.878232114076523
605,spoil,4.8775659131986915
606,plaid,4.8770333129555095
607,flame,4.875764899504401
608,berth,4.874785058129348
609,draft,4.874622857698701
610,basil,4.873204633839628
611,soapy,4.872534674522452
612,scald,4.872393544050154
613,curio,4.871797972315489
614,chain,4.871767422275473
615,claim,4.869966251807236
616,latte,4.8696755925486865
617,scrap,4.869420335225923
618,lemur,4.867714951682428
619,twice,4.866177844517126
620,uncle,4.865742794605835
621,fried,4.864952344739316
622,baton,4.863639627015361
623,rapid,4.863459709359019
624,lemon,4.863060095238406
625,antic,4.862360279586734
626,spray,4.861606364162035
627,begat,4.85913365744004
628,brave,4.85853326858117
629,tango,4.858213398446583
630,rhino,4.857815844738603
631,cower,4.857741927769349
632,spurt,4.856872387654944
633,crisp,4.856531863409579
634,stoic,4.853995525021826
635,scion,4.853510685710733
636,broad,4.8534941844567445
637,lover,4.853492521801067
638,gaunt,4.85321203548296
639,audit,4.851761438890178
640,taste,4.850327483833777
641,sneak,4.8503109691837185
642,along,4.850092530172418
643,brash,4.849893933272318
644,storm,4.849028890083297
645,state,4.84820791406114
646,stony,4.848091666358185
647,wager,4.848025474054955
648,edict,4.847906613444166
649,abide,4.84740650965119
650,foist,4.8470691092666325
651,inept,4.846867952733606
652,angst,4.8462833127872145
653,lodge,4.846282716605222
654,brand,4.845060108918609
655,flute,4.844945709840891
656,adult,4.844260867413096
657,glint,4.843730405920566
658,usage,4.843255820285279
659,depot,4.84281107909616
660,ralph,4.842326048203319
661,surly,4.841981130674553
662,navel,4.841549562978838
663,skirt,4.8414695695506245
664,token,4.840574960417691
665,today,4.840317342020834
666,sinew,4.839540945499903
667,tepid,4.839091651306212
668,cagey,4.838393609716528
669,scout,4.83796505568352
670,terra,4.837594493362902
671,south,4.837366936321908
672,croak,4.836753118691682
673,trait,4.83598861153793
674,randy,4.835582632070522
675,value,4.8353589490801925
676,mural,4.835339126066246
677,model,4.835015957802375
678,shave,4.83377024357414
679,grasp,4.833472618599129
680,sleet,4.832852801355997
681,upset,4.832697815741985
682,noisy,4.831465068658004
683,reply,4.830972946333319
684,minor,4.830771080248313
685,gaily,4.83069701526595
686,abled,4.8305216362634065
687,oaken,4.830354689434528
688,aloud,4.8296678811758635
689,macro,4.8270576125092175
690,scalp,4.825898128241115
691,saucy,4.825808006753864
692,round,4.824340680158189
693,amber,4.824013114720165
694,shout,4.823620676528437
695,crawl,4.82360672048137
696,liver,4.823475841747046
697,poesy,4.822748351997465
698,third,4.821394578232895
699,stalk,4.821099972832882
700,dunce,4.821082869313546
701,straw,4.8204935077411095
702,patsy,4.820403751203908
703,crank,4.81991095749106
704,mayor,4.817845072438369
705,fecal,4.81670954311483
706,chard,4.815076092991055
707,verso,4.814562742021377
708,fable,4.814363880640228
709,under,4.813421185893579
710,palsy,4.8132395069998335
711,mason,4.81231070040118
712,weird,4.812058706598523
713,valor,4.811506511276403
714,abode,4.811234422857278
715,cease,4.811046470876758
716,piety,4.809556662572666
717,lunge,4.809503055033349
718,unlit,4.80941214167096
719,perch,4.807920445682646
720,stove,4.806756238774107
721,drive,4.804180405671267
722,leafy,4.803507326722045
723,lurid,4.800670001590609
724,amble,4.800522571685396
725,rehab,4.800342337421707
726,scram,4.7993409913713565
727,cloth,4.799196027884882
728,fault,4.798127297685678
729,purge,4.7973994020349
730,piney,4.7967534758117925
731,chide,4.796718104948207
732,basin,4.795517368545687
733,flora,4.7953470762099935
734,moult,4.794983710527635
735,wrath,4.794225757963387
736,maker,4.793391698631039
737,honey,4.79266355908841
738,burst,4.791060647796758
739,slurp,4.791021070846347
740,tonga,4.790887631078884
741,forge,4.790161424963825
742,debit,4.789139531806283
743,grunt,4.789023107087567
744,halve,4.78876888892562
745,adobe,4.788559437854761
746,reset,4.78778072950057
747,image,4.786280635689216
748,sandy,4.786234044066079
749,raspy,4.786121178821907
750,robin,4.784774271670561
751,fairy,4.782499923587014
752,caput,4.782191989239857
753,guilt,4.781739750846477
754,cover,4.781484697764621
755,fruit,4.778867257956427
756,clang,4.778788189966983
757,beach,4.777263907997203
758,dirty,4.776843230715539
759,drove,4.776539371636652
760,rabid,4.776488779506073
761,olive,4.776215074367414
762,cobra,4.775844007656997
763,graft,4.774234912144752
764,clove,4.772640727391099
765,covet,4.7725840126728585
766,blurt,4.772166217649644
767,donut,4.771843639224984
768,brunt,4.770520069914205
769,aunty,4.770305530498202
770,overt,4.7701686942911525
771,chafe,4.769838782752407
772,voice,4.766886151535993
773,tumor,4.766808705639696
774,amend,4.76648183882374
775,leaky,4.766465359730084
776,baker,4.765036050419403
777,felon,4.764970086191492
778,gleam,4.764457440129735
779,wheat,4.764378128753218
780,pansy,4.763477369260962
781,cleft,4.76316996887498
782,loamy,4.761821915827543
783,nerdy,4.761287371326161
784,shunt,4.760387658181455
785,owner,4.760205368158518
786,prove,4.759500920768184
787,liken,4.7577088194606425
788,niche,4.756855734054999
789,decay,4.756584534877495
790,inlay,4.756158229265625
791,lousy,4.756047105327968
792,spout,4.755130366209304
